"","time","control"
"984",2004.43989071038,0
"985",2004.44262295082,0
"986",2004.44535519126,0
"987",2004.44808743169,0
"988",2004.45081967213,0
"989",2004.45355191257,0
"990",2004.45628415301,0
"991",2004.45901639344,0
"992",2004.46174863388,0
"993",2004.46448087432,0
"994",2004.46721311475,0
"995",2004.46994535519,0
"996",2004.47267759563,0
"997",2004.47540983607,0
"998",2004.4781420765,0
"999",2004.48087431694,0
"1000",2004.48360655738,0
"1001",2004.48633879781,0
"1002",2004.48907103825,0
"1003",2004.49180327869,0
"1004",2004.49453551913,0
"1005",2004.49726775956,0
"1006",2004.5,0
"1007",2004.50273224044,0
"1008",2004.50546448087,0
"1009",2004.50819672131,0
"1010",2004.51092896175,0
"1011",2004.51366120219,0
"1012",2004.51639344262,0
"1013",2004.51912568306,0
"1014",2004.5218579235,0
"1015",2004.52459016393,0
"1016",2004.52732240437,0
"1017",2004.53005464481,0
"1018",2004.53278688525,0
"1019",2004.53551912568,0
"1020",2004.53825136612,0
"1021",2004.54098360656,0
"1022",2004.54371584699,0
"1023",2004.54644808743,0
"1024",2004.54918032787,0
"1025",2004.55191256831,0
"1026",2004.55464480874,0
"1027",2004.55737704918,0
"1028",2004.56010928962,0
"1029",2004.56284153005,0
"1030",2004.56557377049,0
"1031",2004.56830601093,0
"1032",2004.57103825137,0
"1033",2004.5737704918,0
"1034",2004.57650273224,0
"1035",2004.57923497268,0
"1036",2004.58196721311,0
"1037",2004.58469945355,0
"1038",2004.58743169399,0
"1039",2004.59016393443,0
"1040",2004.59289617486,0
"1041",2004.5956284153,0
"1042",2004.59836065574,0
"1043",2004.60109289617,0
"1044",2004.60382513661,0
"1045",2004.60655737705,0
"1046",2004.60928961749,0
"1047",2004.61202185792,0
"1048",2004.61475409836,0
"1049",2004.6174863388,0
"1050",2004.62021857923,0
"1051",2004.62295081967,0
"1052",2004.62568306011,0
"1053",2004.62841530055,0
"1054",2004.63114754098,0
"1055",2004.63387978142,0
"1056",2004.63661202186,0
"1057",2004.6393442623,0
"1058",2004.64207650273,0
"1059",2004.64480874317,0
"1060",2004.64754098361,0
"1061",2004.65027322404,0
"1062",2004.65300546448,0
"1063",2004.65573770492,0
"1064",2004.65846994536,0
"1065",2004.66120218579,0
"1066",2004.66393442623,0
"1067",2004.66666666667,0
"1068",2004.6693989071,0
"1069",2004.67213114754,0
"1070",2004.67486338798,0
"1071",2004.67759562842,0
"1072",2004.68032786885,0
"1073",2004.68306010929,0
